"log_radon" "floor" "county" "log_uranium"
0.693147180559945 "0" 9 -0.332315487884133
0.470003629245736 "0" 10 0.0958645715553609
2.55722731136763 "0" 10 0.0958645715553609
2.68784749378469 "1" 10 0.0958645715553609
1.54756250871601 "1" 10 0.0958645715553609
2.26176309847379 "0" 10 0.0958645715553609
-2.30258509299405 "1" 10 0.0958645715553609
1.30833281965018 "0" 11 -0.608219806930943
2.00148000021012 "0" 11 -0.608219806930943
0.641853886172395 "0" 11 -0.608219806930943
1.66770682055808 "0" 11 -0.608219806930943
1.38629436111989 "0" 11 -0.608219806930943
2.04122032885964 "0" 12 0.273684562807927
0.336472236621213 "0" 12 0.273684562807927
2.30258509299405 "0" 12 0.273684562807927
2.24070968927596 "0" 12 0.273684562807927
-0.22314355131421 "0" 13 -0.735320087151157
1.48160454092422 "0" 13 -0.735320087151157
1.6094379124341 "0" 13 -0.735320087151157
0.741937344729377 "0" 13 -0.735320087151157
0.53062825106217 "0" 13 -0.735320087151157
2.09186406167839 "0" 13 -0.735320087151157
-0.105360515657826 "1" 14 0.343781175420031
2.55722731136763 "0" 14 0.343781175420031
0.955511445027436 "0" 14 0.343781175420031
1.25276296849537 "1" 14 0.343781175420031
3.28091121578765 "0" 14 0.343781175420031
0.405465108108164 "0" 14 0.343781175420031
2.56494935746154 "0" 14 0.343781175420031
2.17475172148416 "0" 14 0.343781175420031
2.9704144655697 "0" 14 0.343781175420031
0.916290731874155 "1" 14 0.343781175420031
2.19722457733622 "0" 14 0.343781175420031
2.57261223020711 "0" 14 0.343781175420031
1.28093384546206 "0" 14 0.343781175420031
1.93152141160321 "1" 14 0.343781175420031
1.56861591791385 "1" 15 -0.0598604138977053
1.22377543162212 "0" 15 -0.0598604138977053
-0.105360515657826 "1" 15 -0.0598604138977053
1.22377543162212 "0" 15 -0.0598604138977053
0.993251773010283 "0" 16 -0.504995982525783
0.336472236621213 "0" 16 -0.504995982525783
1.91692261218206 "0" 17 0.339560320720446
2.40694510831829 "1" 17 0.339560320720446
-2.30258509299405 "1" 17 0.339560320720446
0.916290731874155 "1" 17 0.339560320720446
0.587786664902119 "0" 18 -0.633390700175141
0.470003629245736 "0" 18 -0.633390700175141
0 "1" 18 -0.633390700175141
-0.105360515657826 "0" 18 -0.633390700175141
1.06471073699243 "0" 18 -0.633390700175141
1.48160454092422 "0" 18 -0.633390700175141
0.405465108108164 "0" 18 -0.633390700175141
1.41098697371026 "0" 18 -0.633390700175141
0.916290731874155 "1" 18 -0.633390700175141
1.90210752639692 "1" 18 -0.633390700175141
1.45861502269952 "0" 18 -0.633390700175141
1.70474809223843 "0" 18 -0.633390700175141
1.28093384546206 "0" 19 -0.0241451624685385
1.02961941718116 "0" 19 -0.0241451624685385
2.68102152871429 "0" 19 -0.0241451624685385
1.90210752639692 "0" 19 -0.0241451624685385
2.07944154167984 "0" 19 -0.0241451624685385
0.955511445027436 "0" 19 -0.0241451624685385
1.02961941718116 "1" 19 -0.0241451624685385
1.48160454092422 "0" 19 -0.0241451624685385
0.53062825106217 "1" 19 -0.0241451624685385
0.693147180559945 "0" 19 -0.0241451624685385
0.693147180559945 "0" 19 -0.0241451624685385
0.405465108108164 "0" 19 -0.0241451624685385
2.26176309847379 "0" 19 -0.0241451624685385
2.09186406167839 "0" 19 -0.0241451624685385
1.25276296849537 "0" 19 -0.0241451624685385
-0.22314355131421 "1" 19 -0.0241451624685385
1.62924053973028 "0" 19 -0.0241451624685385
1.16315080980568 "0" 19 -0.0241451624685385
2.37954613413017 "0" 19 -0.0241451624685385
2.10413415427021 "0" 19 -0.0241451624685385
1.84054963339749 "0" 19 -0.0241451624685385
1.56861591791385 "0" 19 -0.0241451624685385
1.79175946922805 "0" 19 -0.0241451624685385
0.0953101798043249 "0" 19 -0.0241451624685385
2.16332302566054 "0" 19 -0.0241451624685385
2.17475172148416 "0" 19 -0.0241451624685385
1.91692261218206 "0" 19 -0.0241451624685385
0.832909122935104 "0" 19 -0.0241451624685385
0.470003629245736 "0" 19 -0.0241451624685385
1.02961941718116 "0" 19 -0.0241451624685385
1.87180217690159 "0" 19 -0.0241451624685385
0.53062825106217 "0" 19 -0.0241451624685385
1.52605630349505 "0" 19 -0.0241451624685385
1.19392246847243 "0" 19 -0.0241451624685385
1.48160454092422 "0" 19 -0.0241451624685385
3.05400118167797 "0" 19 -0.0241451624685385
2.2082744135228 "0" 19 -0.0241451624685385
-0.105360515657826 "0" 19 -0.0241451624685385
1.58923520511658 "0" 19 -0.0241451624685385
1.6094379124341 "0" 19 -0.0241451624685385
0.0953101798043249 "0" 19 -0.0241451624685385
2.02814824729229 "0" 19 -0.0241451624685385
1.68639895357023 "0" 19 -0.0241451624685385
1.28093384546206 "0" 19 -0.0241451624685385
1.58923520511658 "0" 19 -0.0241451624685385
1.54756250871601 "0" 19 -0.0241451624685385
0.336472236621213 "0" 19 -0.0241451624685385
1.22377543162212 "0" 19 -0.0241451624685385
1.43508452528932 "0" 19 -0.0241451624685385
0.916290731874155 "0" 19 -0.0241451624685385
0.336472236621213 "0" 19 -0.0241451624685385
0.336472236621213 "0" 19 -0.0241451624685385
0.641853886172395 "0" 19 -0.0241451624685385
1.56861591791385 "0" 19 -0.0241451624685385
0.336472236621213 "1" 19 -0.0241451624685385
1.33500106673234 "0" 19 -0.0241451624685385
2.17475172148416 "0" 19 -0.0241451624685385
1.45861502269952 "0" 19 -0.0241451624685385
1.48160454092422 "0" 19 -0.0241451624685385
1.50407739677627 "0" 19 -0.0241451624685385
0.78845736036427 "0" 19 -0.0241451624685385
-0.693147180559945 "0" 19 -0.0241451624685385
1.75785791755237 "0" 19 -0.0241451624685385
1.68639895357023 "0" 20 0.263855459775217
1.97408102602201 "0" 20 0.263855459775217
1.7404661748405 "0" 20 0.263855459775217
2.00148000021012 "0" 21 0.155712316979839
1.56861591791385 "0" 21 0.155712316979839
1.91692261218206 "0" 21 0.155712316979839
1.85629799036563 "0" 21 0.155712316979839
1.30833281965018 "1" 21 0.155712316979839
1.70474809223843 "0" 21 0.155712316979839
2.05412373369555 "0" 21 0.155712316979839
1.48160454092422 "0" 21 0.155712316979839
0.993251773010283 "0" 21 0.155712316979839
1.22377543162212 "0" 22 0.295025046707039
1.43508452528932 "0" 22 0.295025046707039
0.832909122935104 "0" 22 0.295025046707039
0.262364264467491 "1" 22 0.295025046707039
1.64865862558738 "0" 22 0.295025046707039
-2.30258509299405 "0" 22 0.295025046707039
0.916290731874155 "1" 23 0.414913662927776
1.16315080980568 "0" 23 0.414913662927776
1.16315080980568 "0" 24 0.224206985667406
2.26176309847379 "0" 24 0.224206985667406
1.43508452528932 "0" 24 0.224206985667406
2.19722457733622 "0" 24 0.224206985667406
1.84054963339749 "0" 24 0.224206985667406
3.48431228837266 "0" 24 0.224206985667406
2.58021682959233 "0" 24 0.224206985667406
0.78845736036427 "1" 24 0.224206985667406
1.7227665977411 "1" 24 0.224206985667406
2.66025953726586 "0" 25 0.196610646424232
1.93152141160321 "1" 25 0.196610646424232
2.02814824729229 "0" 25 0.196610646424232
2.28238238567653 "1" 25 0.196610646424232
0.955511445027436 "0" 25 0.196610646424232
3.77276093809464 "0" 25 0.196610646424232
1.58923520511658 "0" 25 0.196610646424232
1.58923520511658 "0" 25 0.196610646424232
1.25276296849537 "0" 25 0.196610646424232
1.56861591791385 "0" 25 0.196610646424232
1.7227665977411 "0" 25 0.196610646424232
1.25276296849537 "0" 25 0.196610646424232
1.3609765531356 "0" 25 0.196610646424232
1.90210752639692 "0" 25 0.196610646424232
2.06686275947298 "0" 26 -0.09652081232424
1.19392246847243 "0" 26 -0.09652081232424
0.741937344729377 "1" 26 -0.09652081232424
0.470003629245736 "0" 26 -0.09652081232424
1.38629436111989 "0" 26 -0.09652081232424
0.587786664902119 "0" 26 -0.09652081232424
0.916290731874155 "0" 26 -0.09652081232424
2.41591377830105 "0" 26 -0.09652081232424
0.955511445027436 "0" 26 -0.09652081232424
1.3609765531356 "0" 26 -0.09652081232424
2.00148000021012 "0" 26 -0.09652081232424
0.262364264467491 "0" 26 -0.09652081232424
-0.105360515657826 "0" 26 -0.09652081232424
-0.916290731874155 "0" 26 -0.09652081232424
0.916290731874155 "1" 26 -0.09652081232424
1.79175946922805 "0" 26 -0.09652081232424
0.693147180559945 "0" 26 -0.09652081232424
1.68639895357023 "0" 26 -0.09652081232424
1.09861228866811 "0" 26 -0.09652081232424
1.06471073699243 "0" 26 -0.09652081232424
1.70474809223843 "0" 26 -0.09652081232424
1.41098697371026 "0" 26 -0.09652081232424
1.3609765531356 "0" 26 -0.09652081232424
2.70136121295141 "0" 26 -0.09652081232424
1.97408102602201 "0" 26 -0.09652081232424
0.832909122935104 "0" 26 -0.09652081232424
1.02961941718116 "1" 26 -0.09652081232424
1.48160454092422 "0" 26 -0.09652081232424
0.405465108108164 "0" 26 -0.09652081232424
2.15176220325946 "0" 26 -0.09652081232424
1.7227665977411 "0" 26 -0.09652081232424
2.15176220325946 "0" 26 -0.09652081232424
1.33500106673234 "0" 26 -0.09652081232424
0.587786664902119 "0" 26 -0.09652081232424
0.641853886172395 "0" 26 -0.09652081232424
1.70474809223843 "0" 26 -0.09652081232424
0.916290731874155 "0" 26 -0.09652081232424
-0.22314355131421 "1" 26 -0.09652081232424
0.741937344729377 "0" 26 -0.09652081232424
1.02961941718116 "0" 26 -0.09652081232424
1.3609765531356 "0" 26 -0.09652081232424
1.45861502269952 "0" 26 -0.09652081232424
1.54756250871601 "0" 26 -0.09652081232424
1.02961941718116 "0" 26 -0.09652081232424
1.41098697371026 "0" 26 -0.09652081232424
0.470003629245736 "0" 26 -0.09652081232424
1.45861502269952 "0" 26 -0.09652081232424
-0.356674943938732 "1" 26 -0.09652081232424
1.70474809223843 "0" 26 -0.09652081232424
1.19392246847243 "1" 26 -0.09652081232424
1.70474809223843 "0" 26 -0.09652081232424
0.916290731874155 "0" 26 -0.09652081232424
0.993251773010283 "0" 26 -0.09652081232424
2.12823170584927 "0" 26 -0.09652081232424
1.19392246847243 "0" 26 -0.09652081232424
1.16315080980568 "0" 26 -0.09652081232424
2.15176220325946 "0" 26 -0.09652081232424
0.53062825106217 "0" 26 -0.09652081232424
1.7404661748405 "0" 26 -0.09652081232424
2.56494935746154 "0" 26 -0.09652081232424
0.993251773010283 "0" 26 -0.09652081232424
1.54756250871601 "0" 26 -0.09652081232424
1.7227665977411 "0" 26 -0.09652081232424
2.62466859216316 "0" 26 -0.09652081232424
2.02814824729229 "1" 26 -0.09652081232424
1.7404661748405 "0" 26 -0.09652081232424
1.52605630349505 "0" 26 -0.09652081232424
2.02814824729229 "0" 26 -0.09652081232424
0.955511445027436 "0" 26 -0.09652081232424
1.50407739677627 "0" 26 -0.09652081232424
1.77495235091167 "0" 26 -0.09652081232424
0.78845736036427 "0" 26 -0.09652081232424
0.8754687373539 "0" 26 -0.09652081232424
1.38629436111989 "0" 26 -0.09652081232424
1.52605630349505 "0" 26 -0.09652081232424
1.52605630349505 "0" 26 -0.09652081232424
2.3887627892351 "0" 26 -0.09652081232424
2.02814824729229 "0" 26 -0.09652081232424
1.09861228866811 "0" 26 -0.09652081232424
0.405465108108164 "0" 26 -0.09652081232424
0.470003629245736 "1" 26 -0.09652081232424
2.80336038090653 "0" 26 -0.09652081232424
1.1314021114911 "0" 26 -0.09652081232424
1.62924053973028 "0" 26 -0.09652081232424
1.58923520511658 "0" 26 -0.09652081232424
1.79175946922805 "0" 26 -0.09652081232424
-0.105360515657826 "1" 26 -0.09652081232424
0.587786664902119 "0" 26 -0.09652081232424
1.3609765531356 "0" 26 -0.09652081232424
1.7227665977411 "0" 26 -0.09652081232424
-0.916290731874155 "1" 26 -0.09652081232424
0.955511445027436 "0" 26 -0.09652081232424
1.28093384546206 "0" 26 -0.09652081232424
1.82454929205105 "0" 26 -0.09652081232424
3.16124671203156 "0" 26 -0.09652081232424
1.3609765531356 "0" 26 -0.09652081232424
1.06471073699243 "0" 26 -0.09652081232424
1.09861228866811 "0" 26 -0.09652081232424
1.54756250871601 "0" 26 -0.09652081232424
1.09861228866811 "0" 26 -0.09652081232424
1.43508452528932 "0" 26 -0.09652081232424
1.33500106673234 "0" 26 -0.09652081232424
1.09861228866811 "0" 26 -0.09652081232424
1.45861502269952 "0" 26 -0.09652081232424
1.06471073699243 "1" 26 -0.09652081232424
1.22377543162212 "0" 27 0.503529068533353
2.14006616349627 "0" 27 0.503529068533353
2.19722457733622 "0" 27 0.503529068533353
1.56861591791385 "1" 27 0.503529068533353
1.28093384546206 "0" 27 0.503529068533353
0.78845736036427 "1" 27 0.503529068533353
1.02961941718116 "1" 28 -0.400596976711304
-0.22314355131421 "1" 28 -0.400596976711304
0.405465108108164 "0" 28 -0.400596976711304
1.52605630349505 "0" 28 -0.400596976711304
1.30833281965018 "1" 28 -0.400596976711304
1.28093384546206 "0" 29 -0.751872232701787
1.09861228866811 "0" 29 -0.751872232701787
0.78845736036427 "0" 29 -0.751872232701787
0.641853886172395 "0" 30 -0.663347630601429
0.955511445027436 "0" 30 -0.663347630601429
0.587786664902119 "0" 30 -0.663347630601429
0.8754687373539 "0" 30 -0.663347630601429
1.45861502269952 "0" 30 -0.663347630601429
0.955511445027436 "0" 30 -0.663347630601429
0.0953101798043249 "0" 30 -0.663347630601429
1.19392246847243 "0" 30 -0.663347630601429
0.916290731874155 "0" 30 -0.663347630601429
2.24070968927596 "0" 30 -0.663347630601429
0.262364264467491 "0" 30 -0.663347630601429
2.12823170584927 "0" 31 0.309020284839334
1.6094379124341 "0" 31 0.309020284839334
1.06471073699243 "0" 31 0.309020284839334
2.57261223020711 "0" 31 0.309020284839334
2.72785282839839 "0" 31 0.309020284839334
0.587786664902119 "0" 32 -0.0533860089036706
1.33500106673234 "0" 32 -0.0533860089036706
2.06686275947298 "0" 32 -0.0533860089036706
0.955511445027436 "0" 32 -0.0533860089036706
2.42480272571829 "0" 33 0.10973294265158
1.41098697371026 "0" 33 0.10973294265158
2.50959926237837 "0" 33 0.10973294265158
1.90210752639692 "0" 33 0.10973294265158
1.93152141160321 "0" 34 -0.00780336722984165
1.50407739677627 "1" 34 -0.00780336722984165
-0.105360515657826 "1" 34 -0.00780336722984165
0.53062825106217 "0" 35 -0.881828920506582
0.336472236621213 "0" 35 -0.881828920506582
0.693147180559945 "1" 35 -0.881828920506582
0 "1" 35 -0.881828920506582
0 "0" 35 -0.881828920506582
1.02961941718116 "1" 35 -0.881828920506582
0.262364264467491 "1" 35 -0.881828920506582
2.42480272571829 "1" 36 0.311029878756367
2.77258872223978 "0" 36 0.311029878756367
0.262364264467491 "1" 37 -0.691596383667291
0.262364264467491 "0" 37 -0.691596383667291
0.470003629245736 "0" 37 -0.691596383667291
-0.105360515657826 "0" 37 -0.691596383667291
1.02961941718116 "0" 37 -0.691596383667291
-0.693147180559945 "0" 37 -0.691596383667291
0.405465108108164 "0" 37 -0.691596383667291
1.96009478404727 "0" 37 -0.691596383667291
-0.693147180559945 "0" 37 -0.691596383667291
2.31253542384721 "0" 38 -0.681708848419116
1.45861502269952 "1" 38 -0.681708848419116
1.19392246847243 "0" 38 -0.681708848419116
1.06471073699243 "1" 38 -0.681708848419116
2.52572864430826 "0" 39 0.194447736591795
1.43508452528932 "1" 39 0.194447736591795
1.50407739677627 "0" 39 0.194447736591795
1.3609765531356 "0" 39 0.194447736591795
1.19392246847243 "0" 39 0.194447736591795
2.86220088092947 "0" 40 0.444903746232023
2.36085400111802 "0" 40 0.444903746232023
2.06686275947298 "0" 40 0.444903746232023
1.25276296849537 "1" 40 0.444903746232023
1.87180217690159 "0" 41 0.39473440617801
1.93152141160321 "1" 41 0.39473440617801
1.62924053973028 "0" 41 0.39473440617801
2.484906649788 "0" 41 0.39473440617801
1.62924053973028 "0" 41 0.39473440617801
2.18605127673809 "0" 41 0.39473440617801
1.75785791755237 "0" 41 0.39473440617801
1.52605630349505 "0" 41 0.39473440617801
1.3609765531356 "0" 42 0.14960034272844
0.405465108108164 "1" 43 0.0137648285757133
3.16968558067743 "0" 43 0.0137648285757133
-0.105360515657826 "1" 43 0.0137648285757133
0.336472236621213 "1" 43 0.0137648285757133
0.0953101798043249 "1" 43 0.0137648285757133
1.02961941718116 "0" 43 0.0137648285757133
3.87535902105655 "0" 43 0.0137648285757133
-0.105360515657826 "1" 43 0.0137648285757133
2.11625551480255 "0" 43 0.0137648285757133
1.41098697371026 "0" 44 0.16586183575527
-0.693147180559945 "1" 44 0.16586183575527
1.90210752639692 "0" 44 0.16586183575527
2.01490302054226 "0" 44 0.16586183575527
2.21920348405499 "0" 44 0.16586183575527
-0.693147180559945 "0" 44 0.16586183575527
0.405465108108164 "0" 44 0.16586183575527
2.33214389523559 "0" 45 0.140422593662249
1.3609765531356 "0" 45 0.140422593662249
0.587786664902119 "0" 45 0.140422593662249
2.29253475714054 "0" 45 0.140422593662249
0.832909122935104 "0" 45 0.140422593662249
1.48160454092422 "0" 45 0.140422593662249
1.02961941718116 "0" 45 0.140422593662249
0.0953101798043249 "1" 45 0.140422593662249
0.182321556793955 "0" 45 0.140422593662249
0.470003629245736 "1" 45 0.140422593662249
3.23474917402449 "1" 45 0.140422593662249
-2.30258509299405 "1" 45 0.140422593662249
2.36085400111802 "0" 45 0.140422593662249
0.832909122935104 "0" 46 0.0239508741557865
1.3609765531356 "0" 46 0.0239508741557865
1.97408102602201 "0" 46 0.0239508741557865
0.741937344729377 "0" 46 0.0239508741557865
1.16315080980568 "0" 46 0.0239508741557865
-0.693147180559945 "1" 47 -0.210059521766286
1.7404661748405 "0" 47 -0.210059521766286
0.336472236621213 "0" 48 -0.0932266518569275
0.741937344729377 "0" 48 -0.0932266518569275
1.48160454092422 "0" 48 -0.0932266518569275
0.8754687373539 "0" 48 -0.0932266518569275
1.58923520511658 "0" 48 -0.0932266518569275
1.09861228866811 "1" 48 -0.0932266518569275
1.09861228866811 "0" 48 -0.0932266518569275
1.02961941718116 "0" 48 -0.0932266518569275
1.3609765531356 "0" 48 -0.0932266518569275
2.3887627892351 "0" 49 0.260932470709068
1.85629799036563 "0" 49 0.260932470709068
0.693147180559945 "0" 49 0.260932470709068
1.09861228866811 "0" 49 0.260932470709068
1.50407739677627 "0" 49 0.260932470709068
0.741937344729377 "0" 49 0.260932470709068
2.07944154167984 "0" 49 0.260932470709068
0.262364264467491 "1" 49 0.260932470709068
2.21920348405499 "0" 49 0.260932470709068
0.0953101798043249 "1" 49 0.260932470709068
2.36085400111802 "0" 49 0.260932470709068
3.17805383034795 "0" 49 0.260932470709068
2.2082744135228 "0" 49 0.260932470709068
2.4932054526027 "0" 50 0.398849942735755
2.09186406167839 "0" 51 0.248046873411091
2.37954613413017 "0" 51 0.248046873411091
1.43508452528932 "0" 51 0.248046873411091
2.75366071235426 "0" 51 0.248046873411091
1.68639895357023 "0" 52 0.405451774685941
1.82454929205105 "0" 52 0.405451774685941
2.27212588550934 "0" 52 0.405451774685941
2.09186406167839 "0" 53 0.265221716521598
0.470003629245736 "0" 53 0.265221716521598
0.470003629245736 "1" 53 0.265221716521598
1.85629799036563 "0" 54 0.24315007938984
1.48160454092422 "0" 54 0.24315007938984
2.41591377830105 "0" 54 0.24315007938984
2.30258509299405 "0" 54 0.24315007938984
1.50407739677627 "0" 54 0.24315007938984
2.07944154167984 "0" 54 0.24315007938984
0.832909122935104 "0" 54 0.24315007938984
1.16315080980568 "0" 54 0.24315007938984
1.6094379124341 "0" 54 0.24315007938984
1.41098697371026 "0" 54 0.24315007938984
0.0953101798043249 "0" 54 0.24315007938984
0.693147180559945 "0" 54 0.24315007938984
0.0953101798043249 "1" 54 0.24315007938984
1.06471073699243 "0" 54 0.24315007938984
0.741937344729377 "0" 54 0.24315007938984
2.05412373369555 "0" 54 0.24315007938984
1.33500106673234 "0" 54 0.24315007938984
0.916290731874155 "0" 54 0.24315007938984
1.06471073699243 "0" 54 0.24315007938984
0.53062825106217 "1" 54 0.24315007938984
0.916290731874155 "0" 54 0.24315007938984
2.24070968927596 "0" 54 0.24315007938984
-0.510825623765991 "1" 54 0.24315007938984
0.993251773010283 "0" 55 -0.20473036924229
0.0953101798043249 "1" 55 -0.20473036924229
0.741937344729377 "1" 55 -0.20473036924229
2.484906649788 "0" 55 -0.20473036924229
2.53369681395743 "1" 55 -0.20473036924229
1.16315080980568 "0" 55 -0.20473036924229
1.43508452528932 "0" 55 -0.20473036924229
1.33500106673234 "0" 55 -0.20473036924229
1.30833281965018 "1" 56 -0.0740276676859043
1.75785791755237 "0" 56 -0.0740276676859043
-1.20397280432594 "1" 56 -0.0740276676859043
1.41098697371026 "0" 57 -0.163292169547294
1.02961941718116 "0" 57 -0.163292169547294
0.641853886172395 "0" 57 -0.163292169547294
0.182321556793955 "1" 57 -0.163292169547294
0.182321556793955 "0" 57 -0.163292169547294
0.405465108108164 "0" 57 -0.163292169547294
2.24070968927596 "0" 58 0.478604039464906
0.53062825106217 "0" 58 0.478604039464906
2.4932054526027 "0" 58 0.478604039464906
1.45861502269952 "1" 58 0.478604039464906
1.93152141160321 "0" 59 0.266111082523638
0.336472236621213 "1" 59 0.266111082523638
0.916290731874155 "1" 59 0.266111082523638
2.26176309847379 "0" 59 0.266111082523638
1.33500106673234 "0" 60 0.281148273600784
1.22377543162212 "0" 60 0.281148273600784
1.91692261218206 "0" 61 -0.418053510614464
1.28093384546206 "0" 61 -0.418053510614464
0.78845736036427 "0" 61 -0.418053510614464
0.955511445027436 "0" 61 -0.418053510614464
0.741937344729377 "0" 61 -0.418053510614464
1.94591014905531 "0" 61 -0.418053510614464
0.182321556793955 "0" 61 -0.418053510614464
1.33500106673234 "0" 61 -0.418053510614464
1.25276296849537 "0" 61 -0.418053510614464
1.43508452528932 "0" 61 -0.418053510614464
0.470003629245736 "1" 61 -0.418053510614464
1.02961941718116 "1" 61 -0.418053510614464
2.15176220325946 "0" 61 -0.418053510614464
1.82454929205105 "0" 61 -0.418053510614464
1.64865862558738 "0" 61 -0.418053510614464
0.993251773010283 "0" 61 -0.418053510614464
0.182321556793955 "0" 61 -0.418053510614464
1.25276296849537 "0" 61 -0.418053510614464
1.70474809223843 "0" 61 -0.418053510614464
2.31253542384721 "1" 61 -0.418053510614464
1.70474809223843 "0" 61 -0.418053510614464
0.182321556793955 "0" 61 -0.418053510614464
1.58923520511658 "0" 61 -0.418053510614464
1.38629436111989 "0" 61 -0.418053510614464
1.25276296849537 "0" 61 -0.418053510614464
0.916290731874155 "0" 61 -0.418053510614464
0.182321556793955 "0" 61 -0.418053510614464
0.993251773010283 "0" 61 -0.418053510614464
0.53062825106217 "0" 61 -0.418053510614464
1.1314021114911 "0" 61 -0.418053510614464
-0.356674943938732 "0" 61 -0.418053510614464
0 "0" 61 -0.418053510614464
0.641853886172395 "0" 62 0.366322258590098
1.33500106673234 "0" 62 0.366322258590098
2.18605127673809 "0" 62 0.366322258590098
2.00148000021012 "0" 62 0.366322258590098
3.03013370027132 "1" 62 0.366322258590098
1.79175946922805 "0" 63 0.380577976600215
0.741937344729377 "0" 63 0.380577976600215
1.75785791755237 "1" 63 0.380577976600215
2.27212588550934 "0" 64 0.193146092877103
1.85629799036563 "0" 64 0.193146092877103
